120	245	gems/tamoz-sqlite/lib/tamoz/sqlite/request_inbox_enqueuer.rb
121	245	gems/tamoz-agent-improvement/lib/tamoz/agent/improvement/provenance.rb
122	241	gems/tamoz-agent-kernel/lib/tamoz/agent/witness_gateway.rb
123	240	gems/tamoz-mcp/lib/tamoz/mcp/catalog.rb
124	240	gems/tamoz-agent-profile/lib/tamoz/agent/profile/document_validator.rb
125	239	gems/tamoz-sqlite/lib/tamoz/sqlite/adapter.rb
126	235	gems/tamoz-evals/lib/tamoz/evals/harness/sqlite_selector_control_intervention.rb
127	235	gems/tamoz-agent-improvement/lib/tamoz/agent/improvement/evaluation_report.rb
128	232	gems/tamoz-sqlite/lib/tamoz/sqlite/checkpoint_queries.rb
129	230	gems/tamoz-observability/lib/tamoz/observability/content_policy.rb
130	230	gems/tamoz-evals/test/comparison_executor_test.rb
131	228	gems/tamoz-agent-profile/lib/tamoz/agent/profile/egress_validator.rb
132	227	gems/tamoz-sqlite/lib/tamoz/sqlite/request_inbox_recovery.rb
133	227	gems/tamoz-agent-session/lib/tamoz/agent/session_nodes.rb
134	226	gems/tamoz-tools/lib/tamoz/tools/toolbox.rb
135	226	gems/tamoz-core/lib/tamoz/core.rb
136	225	gems/tamoz-observability/lib/tamoz/observability/signal.rb
137	224	gems/tamoz-sqlite/lib/tamoz/sqlite/lease_operations.rb
138	224	gems/tamoz-sqlite/lib/tamoz/sqlite/effect_reconciler.rb
139	223	gems/tamoz-stream/lib/tamoz/stream/live_learning_handlers.rb
140	223	gems/tamoz-sqlite/lib/tamoz/sqlite/thread_deletion_queries.rb
141	221	gems/tamoz-sqlite/lib/tamoz/sqlite/thread_purge.rb
142	221	gems/tamoz-graph/lib/tamoz/graph/durable_runner.rb
143	221	gems/tamoz-agent-session/lib/tamoz/agent/session_evidence.rb
144	220	gems/tamoz-evals/lib/tamoz/evals/harness/agent_memory_repository_corpus.rb
145	220	gems/tamoz-concurrency/lib/tamoz/concurrency/drain.rb
146	218	gems/tamoz-agent-healing/lib/tamoz/agent/healing/preflight.rb
147	216	gems/tamoz-sqlite/lib/tamoz/sqlite/checkpoint_wire.rb
148	216	gems/tamoz-evals/lib/tamoz/evals/benchmark/report.rb
149	215	gems/tamoz-comms/lib/tamoz/comms/inbound_envelope.rb
150	213	gems/tamoz-concurrency/lib/tamoz/stream_sink.rb
151	212	gems/tamoz-evals/lib/tamoz/evals/harness/sqlite_selector_control_stopper.rb
152	211	gems/tamoz-tools/lib/tamoz/tools/capability_host.rb
153	211	gems/tamoz-sqlite/lib/tamoz/sqlite/thread_tombstone.rb
154	211	gems/tamoz-agent-cli/lib/tamoz/agent/cli_authority.rb
155	206	gems/tamoz-evals/lib/tamoz/evals/harness/sqlite_trace_manifest_verifier.rb
156	206	gems/tamoz-comms/lib/tamoz/comms/binding.rb
157	206	gems/tamoz-agent-cli/lib/tamoz/agent/cli_comms_shared.rb
158	204	gems/tamoz-graph/lib/tamoz/graph/compiler.rb
159	203	gems/tamoz-comms/lib/tamoz/comms/approval_prompt.rb
160	201	gems/tamoz-agent-improvement/lib/tamoz/agent/improvement/generator.rb
161	198	gems/tamoz-graph/lib/tamoz/graph/subgraph_runtime.rb
162	196	gems/tamoz-stream/lib/tamoz/stream/episode_worker.rb
163	196	gems/tamoz-graph/lib/tamoz/graph/writer_run_executor.rb
164	196	gems/tamoz-evals/lib/tamoz/evals/benchmark/metrics.rb
165	196	gems/tamoz-agent-memory/lib/tamoz/agent/memory/situation_recaller.rb
166	193	gems/tamoz-evals/lib/tamoz/evals/harness/memory_cell.rb
167	192	gems/tamoz-tools/lib/tamoz/tools/skills/walk.rb
168	192	gems/tamoz-stream/lib/tamoz/stream/capability_host.rb
169	192	gems/tamoz-agent-memory/lib/tamoz/agent/memory/retrieval.rb
170	192	gems/tamoz-agent-capabilities/lib/tamoz/agent/governed_browser_source.rb
171	191	gems/tamoz-sqlite/lib/tamoz/sqlite/backup.rb
172	191	gems/tamoz-observability/lib/tamoz/observability/catalog.rb
173	191	gems/tamoz-evals/lib/tamoz/evals/harness/heuristic_paired_evaluation.rb
174	191	gems/tamoz-evals/lib/tamoz/evals/harness/agent_run_audit.rb
175	191	gems/tamoz-agent-healing/lib/tamoz/agent/healing/rule_registry.rb
176	190	gems/tamoz-stream/lib/tamoz/stream/notification_contract.rb
